Peak-to-Peak Amplitude,RMS,Standard Deviation,Area Under Signal,Peak Positive,Peak Negative,Number of Peaks,Distance from Mean,SNR,Spectral Entropy,Zero Crossing Rate,Distance from Mean F
0.106048584,0.011145514,0.011145514,0.08866507,0.04812622,-0.057922363,0,0.00886651,0.47046188,10.56143,0.14584945337460065,1.6113635
0.105651855,0.011920471,0.011920471,0.09412066,0.050933838,-0.054718018,0,0.009412069,0.4646144,10.610555,0.14705533646166133,1.5390806
0.088256836,0.011169439,0.011169438,0.08927439,0.045959473,-0.042297363,2,0.008927434,0.29919812,10.107167,0.0691674570686901,1.8540807
0.09866333,0.011263006,0.011263006,0.08987628,0.0501709,-0.04849243,1,0.008987628,0.50423634,10.494452,0.10674171325878594,1.8900129
0.10998535,0.01115659,0.011156589,0.08861293,0.05166626,-0.05831909,0,0.008861294,0.4387358,10.541568,0.13846439446884984,1.571979
0.11166382,0.0120371925,0.0120371925,0.09523768,0.053497314,-0.058166504,3,0.009523769,0.42762652,10.4546585,0.10018033646166134,1.7995007
0.10797119,0.011145232,0.011145232,0.0887943,0.05819702,-0.04977417,0,0.0088794315,0.5516216,10.703824,0.17144287889376997,1.6647274
0.093688965,0.011195615,0.011195615,0.08937555,0.04525757,-0.048431396,3,0.008937553,0.2954233,10.09654,0.0675356928913738,1.8524511
0.09136963,0.011183444,0.011183444,0.08930635,0.04284668,-0.04852295,0,0.00893064,0.48264945,10.568752,0.14198064347044728,1.619594
0.09439087,0.011085712,0.011085711,0.08850346,0.046539307,-0.047851562,0,0.008850347,0.46695444,10.549003,0.15119246705271566,1.6262739
0.093933105,0.011051656,0.011051655,0.08818657,0.04647827,-0.047454834,0,0.008818656,0.5594632,10.726684,0.17735997404153356,1.6121898
0.10211182,0.0111116115,0.0111116115,0.08866745,0.052581787,-0.04953003,1,0.008866749,0.45022598,10.386659,0.09229139626597443,1.8990575
0.09265137,0.010275104,0.010275103,0.08227005,0.04989624,-0.042755127,1,0.008227005,0.48838574,10.487771,0.10471214806309904,1.7608196
0.13571167,0.012153258,0.012153259,0.09510448,0.05935669,-0.07635498,3,0.009510451,0.5811889,10.82033,0.20439640325479233,1.4489828
0.0881958,0.0101702195,0.010170219,0.08132875,0.04562378,-0.04257202,1,0.008132878,0.45475692,10.681493,0.14271384534744408,1.3494351
0.08679199,0.010233188,0.010233188,0.08155263,0.040496826,-0.046295166,0,0.008155266,0.6120174,10.783927,0.18930804462859424,1.3816411
0.091278076,0.010225743,0.010225743,0.08146119,0.05029297,-0.040985107,0,0.008146118,0.3250231,9.931228,0.05779346795127795,1.9767864
0.09515381,0.011100908,0.011100907,0.088883,0.048065186,-0.047088623,1,0.008888298,0.47746146,10.703875,0.1465951352835463,1.3897611
0.10107422,0.010162244,0.010162244,0.0798331,0.052825928,-0.04824829,1,0.007983311,0.42451414,10.348802,0.08857546675319489,1.7835369
0.1081543,0.011132454,0.011132454,0.08839509,0.057678223,-0.050476074,0,0.0088395085,1.4106277,11.09622,0.3978275384384984,2.0072293
0.099823,0.011251354,0.011251346,0.08970842,0.048950195,-0.050872803,0,0.008970842,0.4598928,10.353509,0.09244583666134186,1.9552474
0.11816406,0.011286215,0.011286214,0.08990729,0.060272217,-0.057891846,1,0.008990729,0.637174,10.78104,0.15268539087460065,1.6796362
0.09857178,0.011120626,0.011120625,0.088892564,0.04345703,-0.055114746,1,0.008889261,0.4900959,10.45425,0.10163114017571885,1.8831571
0.10131836,0.011178279,0.011178278,0.08904686,0.049957275,-0.051361084,1,0.008904687,0.46758014,10.362828,0.09408228085063898,1.9838287
0.10769653,0.011244535,0.011244535,0.09014406,0.051849365,-0.055847168,1,0.009014407,0.4715623,10.798689,0.16211249500798722,1.430939
0.10675049,0.012000763,0.012000763,0.0943372,0.05178833,-0.05496216,1,0.009433725,0.44740385,10.4467125,0.1037886256988818,1.84442
0.10232544,0.011081828,0.011081828,0.08823764,0.052246094,-0.050079346,1,0.008823764,0.48689014,10.607049,0.15139994758386582,1.5613909
0.10644531,0.011271019,0.011271019,0.08882278,0.055511475,-0.050933838,0,0.008882283,0.50367063,10.575344,0.11140144518769968,1.8384978
0.09396362,0.011085602,0.011085602,0.08850635,0.047332764,-0.04663086,0,0.008850637,0.50728285,10.61703,0.15241707018769968,1.5712087
0.10043335,0.011165793,0.011165792,0.08884388,0.051086426,-0.049346924,0,0.00888439,0.49366102,10.572172,0.15104270666932906,1.651782
0.10562134,0.011016003,0.011016002,0.087261006,0.052764893,-0.052856445,0,0.008726105,0.3420287,10.1243305,0.08046968600239617,1.902739
0.104278564,0.011098471,0.011098469,0.08850254,0.057434082,-0.046844482,1,0.008850253,0.55697584,10.656441,0.12261787390175719,1.8232216
0.11022949,0.011237047,0.011237046,0.0892149,0.056396484,-0.053833008,0,0.00892149,0.5358142,10.528003,0.11077432358226837,1.9374533
0.08770752,0.0102554625,0.0102554625,0.081721365,0.042755127,-0.044952393,0,0.008172139,0.447825,10.554781,0.10878219848242812,1.498773
0.10122681,0.011132759,0.011132759,0.08862654,0.049713135,-0.051513672,0,0.0088626575,0.5485825,10.695266,0.16394393969648563,1.5008236
0.092041016,0.011018379,0.011018378,0.088041365,0.047821045,-0.04421997,1,0.008804137,0.5084652,10.508729,0.11108632438099042,1.823001
0.1055603,0.011434221,0.011434221,0.090736665,0.050689697,-0.054870605,0,0.009073663,0.49560308,10.602058,0.1172483401557508,1.786386
0.11663818,0.012143644,0.012143644,0.09606677,0.051696777,-0.064941406,1,0.00960668,0.42111477,10.563814,0.13486078524361023,1.5330491
0.08178711,0.010162142,0.01016214,0.08132172,0.041870117,-0.039916992,1,0.008132173,0.5356096,10.553195,0.11934498552316294,1.7251774
0.11605835,0.011847986,0.011847985,0.093573004,0.050445557,-0.06561279,1,0.009357301,0.42022163,10.327886,0.09038039137380191,1.9403689
0.089782715,0.010237534,0.010237533,0.08080691,0.044403076,-0.04537964,0,0.008080691,1.0194355,10.927561,0.24981591952875398,1.8299812
0.104766846,0.011135899,0.011135898,0.088640325,0.047912598,-0.056854248,0,0.008864034,1.1012925,11.004851,0.3414614741413738,1.8847187
0.1020813,0.011006284,0.011006283,0.087260984,0.0519104,-0.0501709,3,0.008726097,0.5014846,10.752429,0.24834795577076677,1.5397779
0.105773926,0.012100779,0.012100779,0.09536712,0.05319214,-0.052581787,2,0.009536714,0.41123083,10.469333,0.10161866014376997,1.7331742
0.089416504,0.011058754,0.011058752,0.08837692,0.044830322,-0.04458618,1,0.008837691,0.49398297,10.507723,0.10796163638178914,1.8067931
0.10775757,0.011050468,0.011050469,0.08787595,0.05166626,-0.05609131,0,0.008787596,0.5820465,10.782829,0.18018046126198084,1.5303408
0.108428955,0.011217623,0.011217623,0.08929773,0.05227661,-0.056152344,0,0.008929775,0.61295235,10.710284,0.17057707667731628,1.7581229
0.11062622,0.01111266,0.01111266,0.08811396,0.058441162,-0.05218506,0,0.008811396,1.1382556,11.0137415,0.3447858426517572,1.9458447
0.113861084,0.01199341,0.011993409,0.09454737,0.055877686,-0.0579834,1,0.009454738,0.41786826,10.652515,0.13784195287539935,1.3796695
0.10424805,0.011102267,0.011102266,0.08840018,0.05065918,-0.053588867,0,0.008840018,0.42946598,10.494914,0.13299970047923323,1.6298897
0.1361084,0.011173563,0.011173562,0.08827913,0.065460205,-0.07064819,0,0.008827916,1.0284169,10.944468,0.30095285043929715,2.0184686
0.10006714,0.011049787,0.011049786,0.08854335,0.052886963,-0.047180176,1,0.008854336,0.36697686,10.4707575,0.0793308830870607,1.853634
0.09249878,0.011056595,0.0110565955,0.088677526,0.045410156,-0.047088623,1,0.008867751,0.40036154,10.594682,0.12461935902555911,1.452131
0.086120605,0.01026856,0.01026856,0.0817522,0.042419434,-0.043701172,0,0.008175219,0.48753184,10.627209,0.1576836436701278,1.4636853
0.10449219,0.012121008,0.012121008,0.096106246,0.050567627,-0.05392456,2,0.009610626,0.38351455,10.513507,0.1243588383586262,1.5412194
0.104400635,0.011250729,0.011250728,0.0895802,0.05105591,-0.053344727,1,0.008958022,0.54834694,10.737182,0.17041951627396165,1.6054686
0.09893799,0.011066646,0.011066642,0.08821768,0.049835205,-0.049102783,1,0.008821768,0.5059332,10.502892,0.10988044129392971,1.8370467
0.11685181,0.011261721,0.01126172,0.08902156,0.06277466,-0.05407715,0,0.008902157,0.49112052,10.511411,0.12376135682907348,1.7478938
0.09298706,0.010234685,0.010234684,0.08149498,0.04815674,-0.044830322,1,0.008149499,0.50389856,10.577108,0.1152031749201278,1.6135308
0.09729004,0.011040662,0.011040661,0.08806176,0.046569824,-0.050720215,0,0.0088061765,0.66277635,10.748085,0.17138671875,1.7564946
0.08804321,0.010210357,0.010210356,0.08144224,0.042633057,-0.045410156,0,0.008144225,0.54991835,10.537598,0.11893002446086262,1.7870036
0.089263916,0.010260513,0.010260513,0.08239009,0.042633057,-0.04663086,1,0.008239012,0.4782817,10.720718,0.15059654552715654,1.3064597
0.0892334,0.011210832,0.011210829,0.08912132,0.042633057,-0.04660034,0,0.008912128,0.35065827,10.148978,0.0885770267571885,1.9414427
0.1505127,0.01186073,0.011860731,0.09261307,0.08087158,-0.06964111,1,0.009261307,0.5099789,10.809672,0.0953677241413738,1.3493592
0.11541748,0.011177122,0.011177122,0.0886234,0.059631348,-0.055786133,1,0.008862342,0.60845023,10.76394,0.15968668879792333,1.6535195
0.098602295,0.011131993,0.011131993,0.08903357,0.052581787,-0.046020508,0,0.008903358,0.460596,10.426347,0.10049857727635783,1.832829
0.09725952,0.011056825,0.011056825,0.08820521,0.050354004,-0.046905518,2,0.008820523,0.42246166,10.543076,0.11775378144968052,1.7649987
0.103515625,0.011290628,0.011290628,0.09030293,0.050842285,-0.05267334,1,0.009030295,0.64202243,10.836574,0.22226624900159744,1.4208899
0.09036255,0.010256185,0.010256185,0.08183572,0.04321289,-0.04714966,0,0.0081835715,0.4542375,10.393481,0.0967249276158147,1.7788911
0.11419678,0.012110456,0.012110456,0.09533961,0.05718994,-0.057006836,4,0.009533961,0.24509108,10.092796,0.06459508536341853,1.7567513
0.10272217,0.011174156,0.011174155,0.0892486,0.047790527,-0.05493164,1,0.0089248605,0.4664163,10.404629,0.09577176517571885,1.9149107
0.09875488,0.01120403,0.01120403,0.08945394,0.0491333,-0.049621582,1,0.008945395,0.6151618,10.781257,0.1432645267571885,1.6866535
0.10092163,0.01115511,0.011155109,0.08871562,0.047943115,-0.052978516,1,0.008871562,0.45245385,10.55779,0.13849247454073482,1.596633
0.098083496,0.011126779,0.011126779,0.08875725,0.05496216,-0.043121338,1,0.008875719,0.50702244,10.512518,0.11029852236421725,1.8403262
0.102142334,0.011101477,0.011101476,0.08830583,0.05227661,-0.049865723,0,0.008830584,0.9743872,10.982023,0.2777259509784345,1.651012
0.10623169,0.012100257,0.012100256,0.09541571,0.052612305,-0.053619385,2,0.009541569,0.49621475,10.511613,0.12041826827076678,1.9220014
0.11526489,0.012202082,0.012202082,0.09613003,0.060394287,-0.054870605,3,0.0096130045,0.43612316,10.48549,0.1064905526158147,1.7758602
0.08792114,0.010205397,0.010205398,0.08141081,0.044952393,-0.04296875,1,0.008141083,0.48350674,10.428747,0.1000664561701278,1.8287388
0.097717285,0.011176199,0.011176199,0.088968895,0.04977417,-0.047943115,1,0.0088968845,0.4669611,10.457676,0.1022021016373802,1.8355653
0.10140991,0.011346935,0.011346934,0.090273544,0.051818848,-0.049591064,1,0.009027353,0.57819986,10.713171,0.14258124500798722,1.7209053
0.11657715,0.011170972,0.011170972,0.08824004,0.05883789,-0.057739258,0,0.008824006,0.9302807,10.897853,0.23311295676916932,1.9232466
0.08340454,0.010218497,0.010218496,0.081538595,0.04269409,-0.04071045,1,0.008153859,0.5094334,10.484494,0.10806927665734824,1.7803289
0.10128784,0.011173244,0.011173244,0.08913569,0.050750732,-0.05053711,0,0.008913575,0.4433001,10.503309,0.14401644868210864,1.6675526
0.08648682,0.010238364,0.010238363,0.081505895,0.043548584,-0.042938232,1,0.00815059,0.44374976,10.342126,0.08849902655750799,1.8403984
0.0887146,0.010178228,0.010178224,0.08116693,0.044525146,-0.044189453,1,0.008116694,0.4777646,10.405696,0.09787621056309904,1.8327212
0.09451294,0.011188045,0.011188045,0.089446716,0.04714966,-0.04736328,1,0.0089446725,0.44260988,10.500112,0.13788875299520767,1.6757271
0.11218262,0.012081826,0.012081827,0.09476624,0.056396484,-0.055786133,2,0.009476624,0.70731485,10.81321,0.2396883736022364,1.8959717
0.10458374,0.011089124,0.011089124,0.088365704,0.050811768,-0.053771973,1,0.008836568,0.46513382,10.56752,0.1336205820686901,1.584018
0.08584595,0.010262737,0.010262736,0.0819402,0.043548584,-0.042297363,1,0.008194021,0.48289764,10.491875,0.1055451901956869,1.7365564
0.112335205,0.012082674,0.012082674,0.095257126,0.052825928,-0.059509277,1,0.009525715,0.44846758,10.485468,0.11213152705670927,1.7818732
0.112213135,0.012036094,0.0120360935,0.094543494,0.05883789,-0.053375244,1,0.009454354,0.29416838,10.071139,0.07735435802715655,1.8510777
0.11541748,0.011115837,0.011115837,0.08699519,0.055664062,-0.059753418,0,0.008699519,0.9879238,10.93058,0.2544288513378594,1.935861
0.09863281,0.0111079095,0.011107908,0.08873975,0.049438477,-0.049194336,1,0.008873977,0.46131074,10.442557,0.09807589107428115,1.8415977
0.10458374,0.0111536905,0.011153689,0.08907028,0.056518555,-0.048065186,1,0.008907031,0.56063104,10.778504,0.1754302491014377,1.5378147
0.098083496,0.011110323,0.011110322,0.088477805,0.047821045,-0.05026245,1,0.008847781,0.5025342,10.508906,0.11062300319488817,1.8220351
0.097717285,0.011108213,0.011108211,0.08866831,0.04977417,-0.047943115,1,0.008866833,0.4797581,10.582215,0.1513188273761981,1.6059186
0.10360718,0.011115864,0.011115864,0.08854773,0.049621582,-0.053985596,1,0.008854776,0.64930576,10.835805,0.20173347643769968,1.4393879
0.1166687,0.011270374,0.011270371,0.08955069,0.05908203,-0.05758667,1,0.00895507,0.51924473,10.736746,0.1627037365215655,1.5700573
0.09472656,0.011151743,0.011151743,0.08873324,0.04537964,-0.049346924,1,0.008873326,0.56376565,10.582818,0.12544928115015974,1.8377913
0.15396118,0.011989243,0.011989244,0.092531584,0.08178711,-0.07217407,0,0.00925316,0.5646776,10.659707,0.11514389476837061,1.8039225
0.11959839,0.012071858,0.012071858,0.09509221,0.058135986,-0.061462402,3,0.0095092235,0.6035847,10.864036,0.21599659295127796,1.4353786
0.099487305,0.010267775,0.010267775,0.08154285,0.046447754,-0.05303955,1,0.0081542805,0.3386756,10.240894,0.08986559005591055,1.7209216
0.0874939,0.010280038,0.010280038,0.082106225,0.046325684,-0.041168213,1,0.008210623,0.4581528,10.396074,0.09507132338258786,1.8143058
0.1055603,0.011175173,0.011175173,0.088656254,0.05227661,-0.05328369,0,0.008865626,1.0155944,10.96812,0.3590723592252396,1.8474132
0.099121094,0.011145734,0.0111457305,0.08915125,0.05331421,-0.045806885,1,0.008915126,0.5052629,10.512981,0.11084764376996806,1.8305705
0.089660645,0.010252129,0.010252129,0.08206063,0.040618896,-0.049041748,1,0.008206064,0.47997937,10.618558,0.15423759484824281,1.4735485
0.09750366,0.011084204,0.011084204,0.08828018,0.045196533,-0.05230713,1,0.00882802,0.4894688,10.503615,0.11130784494808307,1.8036064
0.10571289,0.011941101,0.011941101,0.0942514,0.049468994,-0.056243896,3,0.00942514,0.41080278,10.390891,0.09924589406948882,1.8243432
0.096221924,0.011096798,0.011096798,0.08842005,0.05050659,-0.045715332,0,0.008842006,0.78250384,10.909115,0.2585925019968051,1.5153551
0.11526489,0.012119438,0.012119438,0.095364474,0.051574707,-0.063690186,1,0.009536449,0.43725395,10.423002,0.10538606978833866,1.8450973
0.08807373,0.0102668805,0.01026688,0.08217633,0.045288086,-0.042785645,1,0.008217634,0.48854202,10.497633,0.10503194888178914,1.7365466
0.091430664,0.010184303,0.010184302,0.08096037,0.046539307,-0.044891357,1,0.0080960365,0.32144368,10.162134,0.08923534844249201,1.7696068
0.12463379,0.012191453,0.012191453,0.09606422,0.061767578,-0.06286621,3,0.009606424,0.40770632,10.571384,0.1370681908945687,1.4906125
0.09182739,0.011048013,0.011048013,0.08816097,0.043121338,-0.048706055,2,0.008816097,0.3110572,10.140418,0.07324530750798722,1.8500504
0.104034424,0.011149603,0.011149603,0.08901098,0.051757812,-0.05227661,0,0.0089011025,0.48906538,10.565659,0.15125174720447285,1.6445634
0.10562134,0.01111874,0.011118738,0.08852893,0.05215454,-0.053466797,1,0.0088528935,0.5702984,10.733706,0.17540684904153356,1.6351732
0.094451904,0.01110326,0.011103261,0.08846118,0.046173096,-0.04827881,0,0.008846119,0.5662184,10.751702,0.16519818290734825,1.4415382
0.1020813,0.011166137,0.011166137,0.08892113,0.04748535,-0.054595947,0,0.008892115,0.5672917,10.703545,0.1694632338258786,1.6940203
0.09564209,0.011131341,0.01113134,0.088633865,0.047821045,-0.047821045,1,0.008863389,0.4559261,10.3795395,0.09530376397763578,1.9379858
0.10940552,0.0111353025,0.011135302,0.08859266,0.053649902,-0.055755615,0,0.0088592665,0.48643097,10.647319,0.15028766473642172,1.4901214
0.085235596,0.010226149,0.010226147,0.08162036,0.041870117,-0.04336548,1,0.008162038,0.4783425,10.488831,0.10502102885383387,1.7272288
0.100128174,0.011053659,0.011053658,0.088229604,0.049957275,-0.0501709,1,0.0088229645,0.436356,10.370514,0.08997167032747604,1.8833487
0.1288147,0.0120833935,0.0120833935,0.09485559,0.061645508,-0.06716919,1,0.0094855605,0.7145257,10.861661,0.28792213708067094,1.7510916
0.09503174,0.0111416755,0.0111416755,0.088668115,0.04714966,-0.04788208,2,0.00886681,0.4783912,10.675188,0.13037577376198084,1.4367608
0.08529663,0.010243016,0.010243016,0.08182171,0.041809082,-0.04348755,1,0.008182174,0.44628042,10.591135,0.1448806908945687,1.4865488
0.09237671,0.011031306,0.011031306,0.08759772,0.046142578,-0.04623413,0,0.008759769,0.3506981,10.129154,0.08612626048322684,1.9304858
0.08679199,0.01027033,0.01027033,0.08213241,0.045410156,-0.041381836,3,0.008213242,0.31812745,10.2915125,0.07372422873402557,1.6620898
0.08312988,0.010239627,0.010239625,0.0816533,0.04107666,-0.042053223,1,0.008165328,0.44887438,10.462802,0.10034413688099042,1.7007533
0.083496094,0.010261851,0.010261851,0.08202919,0.041168213,-0.04232788,1,0.00820292,0.5372476,10.538436,0.11754318091054312,1.7572494
0.090423584,0.010257033,0.010257031,0.081737086,0.04449463,-0.045928955,0,0.008173711,0.47694904,10.577283,0.15057938548322683,1.531664
0.089538574,0.011130927,0.011130927,0.08882395,0.047058105,-0.04248047,1,0.008882398,0.36400342,10.376402,0.08831494608626198,1.6668055
0.1055603,0.01124574,0.011245737,0.08951765,0.0546875,-0.050872803,1,0.008951764,0.48557073,10.634016,0.12965037190495207,1.6963205
0.0925293,0.011116274,0.011116272,0.08849676,0.04547119,-0.047058105,1,0.008849677,0.44395474,10.403471,0.09546288438498403,1.8297346
0.08956909,0.010249436,0.010249435,0.08208059,0.047027588,-0.042541504,1,0.008208058,0.4569212,10.705211,0.1485482602835463,1.3123037
0.11117554,0.012099336,0.012099337,0.09535064,0.051605225,-0.059570312,1,0.009535065,0.39738846,10.520561,0.1406109599640575,1.5646513
0.09277344,0.011050732,0.01105073,0.08805426,0.04449463,-0.04827881,0,0.008805426,0.34850797,10.228636,0.08998727036741214,1.8231525
0.13858032,0.011212823,0.011212823,0.08880864,0.05960083,-0.07897949,0,0.008880866,0.72322804,10.782826,0.18297442841453673,1.8334794
0.10614014,0.012109719,0.012109718,0.095661454,0.051208496,-0.05493164,2,0.009566146,0.418984,10.582903,0.14144088208865815,1.4918708
0.10144043,0.011142906,0.011142905,0.08885079,0.052947998,-0.04849243,1,0.008885082,0.5242111,10.702533,0.16637286591453673,1.638591
0.094573975,0.011023562,0.011023562,0.08796454,0.044708252,-0.049865723,0,0.008796458,0.47498512,10.5015335,0.13658614966054314,1.7225609
0.10714722,0.011317634,0.011317634,0.09006079,0.054473877,-0.05267334,0,0.009006082,0.583137,10.746683,0.1868135982428115,1.6300439
0.10675049,0.01113057,0.011130569,0.08895342,0.053894043,-0.052856445,1,0.008895344,0.45782155,10.381282,0.09245831669329073,1.924922
0.090789795,0.010244413,0.010244413,0.08184047,0.04522705,-0.045562744,0,0.0081840465,0.5345998,10.530261,0.12190963208865814,1.7414736
0.09164429,0.01117148,0.01117148,0.088961884,0.046539307,-0.04510498,1,0.008896189,0.30657968,10.082311,0.07862264127396167,1.8728063
0.10406494,0.011020607,0.011020606,0.08773322,0.053710938,-0.050354004,0,0.008773321,0.52667403,10.625112,0.12654596395766773,1.7887952
0.105285645,0.012117868,0.012117868,0.09535936,0.050201416,-0.05508423,1,0.009535936,0.67857605,10.791282,0.21194058256789136,1.9468852
0.09631348,0.011121838,0.011121838,0.088782474,0.04638672,-0.049926758,1,0.008878246,0.46974906,10.449338,0.10103989866214058,1.846808
0.10247803,0.011216214,0.011216214,0.089348115,0.049957275,-0.052520752,2,0.0089348145,0.5651956,10.789161,0.17940513927715654,1.500512
0.097076416,0.01101988,0.011019879,0.08788445,0.049804688,-0.04727173,1,0.008788446,0.7716093,10.880496,0.21695287539936103,1.6094465
0.088012695,0.010187678,0.01018768,0.08126149,0.04360962,-0.044403076,1,0.008126151,0.47997606,10.487194,0.10593675119808307,1.7325729
0.10751343,0.01208677,0.01208677,0.09538342,0.05340576,-0.054107666,3,0.009538343,0.39222214,10.471173,0.10076377795527157,1.6111791
0.1133728,0.012071974,0.012071973,0.09467431,0.056030273,-0.05734253,1,0.00946743,0.4232854,10.583275,0.1433721670327476,1.504847
0.10513306,0.012216996,0.0122169955,0.096136354,0.05218506,-0.052947998,3,0.009613637,0.29938632,10.146927,0.08175512929313099,1.8105083
0.10324097,0.011130009,0.011130006,0.088802084,0.05340576,-0.049835205,1,0.00888021,0.5184746,10.517442,0.11437169279153354,1.8464949
0.10043335,0.011141211,0.011141211,0.08887359,0.04916382,-0.05126953,0,0.008887361,0.47978455,10.580584,0.149017821485623,1.5913371
0.11630249,0.011280385,0.011280384,0.089775704,0.06085205,-0.05545044,1,0.0089775715,0.63881683,10.78363,0.15589743909744408,1.6724639
0.11294556,0.012080901,0.012080901,0.09507627,0.056152344,-0.056793213,3,0.009507628,0.52943796,10.713735,0.15081494608626198,1.5637864
0.10354614,0.011174067,0.011174067,0.08919857,0.046203613,-0.05734253,1,0.008919863,0.34076566,10.235921,0.0758349141373802,1.8016104
0.096221924,0.011095943,0.01109594,0.08864947,0.0440979,-0.052124023,2,0.008864949,0.29185688,10.11487,0.06667457068690096,1.8434395
0.09146118,0.010233176,0.010233177,0.081458025,0.03942871,-0.05203247,1,0.008145804,0.4252451,10.411332,0.09120719349041534,1.7150639
0.13076782,0.011173464,0.011173464,0.08879509,0.060516357,-0.070251465,0,0.008879511,0.4768592,10.352301,0.09320711861022364,2.0333998
0.107177734,0.0112187015,0.0112187015,0.08916316,0.054595947,-0.052581787,0,0.0089163175,0.61086774,10.715742,0.14400240864616615,1.7496756
0.09515381,0.011075874,0.011075874,0.0883838,0.05126953,-0.043884277,1,0.008838384,0.4897236,10.504882,0.10975096096246006,1.7956557
0.117248535,0.012074767,0.012074766,0.09501446,0.062347412,-0.054901123,1,0.009501447,0.5318786,10.707188,0.14974322334265175,1.5722084
0.09640503,0.011043114,0.011043114,0.08786995,0.048706055,-0.047698975,0,0.008786999,0.43824053,10.356191,0.09124151357827476,1.8895353
0.10647583,0.011215793,0.011215792,0.08891715,0.055633545,-0.050842285,0,0.008891715,0.4685408,10.58196,0.12346651607428115,1.7597569
0.1078186,0.011278254,0.011278254,0.08965272,0.0519104,-0.055908203,0,0.008965272,0.59901106,10.768223,0.17897769818290735,1.6033313
0.09408569,0.011079533,0.011079533,0.088610746,0.046417236,-0.047668457,2,0.008861079,0.5316021,10.701585,0.15241551018370608,1.4709641
0.11340332,0.012128606,0.012128604,0.09564869,0.051330566,-0.062072754,1,0.009564868,0.3764492,10.293669,0.08429793580271565,1.8617247
0.104400635,0.011274766,0.011274764,0.0897675,0.05355835,-0.050842285,0,0.00897675,0.5853206,10.741181,0.181032223442492,1.640898
0.10418701,0.0111151505,0.01111515,0.088516004,0.054382324,-0.049804688,1,0.008851598,0.33271337,10.081315,0.057606267472044725,1.9546158
0.092163086,0.01024946,0.010249458,0.081918925,0.046936035,-0.04522705,1,0.008191893,0.5178935,10.494525,0.1100005616014377,1.7900808
0.11514282,0.012036625,0.012036624,0.0946254,0.05822754,-0.056915283,2,0.009462542,0.28964087,10.082088,0.07691443690095846,1.8309642
0.078826904,0.010209017,0.0102090165,0.08241377,0.040039062,-0.03878784,1,0.008241377,0.3798221,10.454492,0.08084564696485623,1.622367
0.101623535,0.012083435,0.012083435,0.09550222,0.04977417,-0.051849365,2,0.009550223,0.35696065,10.339106,0.08429481579472843,1.7591959
0.10122681,0.011114564,0.011114563,0.08846644,0.04925537,-0.051971436,1,0.008846644,0.5091297,10.504786,0.11190532647763578,1.8366321
0.0848999,0.010196187,0.010196186,0.08137313,0.041625977,-0.043273926,1,0.008137314,0.54200226,10.557734,0.1203761481629393,1.7360367
0.12460327,0.011298106,0.011298106,0.09004387,0.070007324,-0.054595947,1,0.009004388,0.6517564,10.764693,0.1487573008186901,1.7437954
0.10461426,0.011073191,0.01107319,0.088291556,0.0513916,-0.053222656,0,0.008829158,0.73297507,10.787453,0.18305086861022365,1.7825502
0.11230469,0.011155003,0.011155001,0.088717945,0.056152344,-0.056152344,0,0.008871795,0.51155746,10.665653,0.1658331045327476,1.6731957
0.09375,0.011131762,0.011131762,0.08889586,0.04244995,-0.05130005,1,0.008889586,0.45563576,10.391027,0.09453624201277955,1.9072104
0.10623169,0.011133235,0.011133235,0.08866365,0.047912598,-0.05831909,1,0.008866367,0.5066531,10.644801,0.15719224241214058,1.5304924
0.10992432,0.011188569,0.011188568,0.08929098,0.05731201,-0.052612305,1,0.008929098,0.4519548,10.437753,0.09582792531948882,1.823062
0.10095215,0.011121675,0.011121673,0.08871413,0.05429077,-0.046661377,2,0.008871414,0.48785883,10.506281,0.10892571884984026,1.8005726
0.11135864,0.011273087,0.011273086,0.08988492,0.057800293,-0.05355835,1,0.008988493,0.42927334,10.60383,0.11182732627795527,1.7023727
0.09786987,0.0111317,0.011131699,0.08881096,0.047668457,-0.050201416,1,0.008881096,0.47696853,10.408927,0.09781849041533547,1.9385821
0.09396362,0.011034633,0.011034628,0.0878802,0.0473938,-0.046569824,1,0.00878802,0.5664561,10.681588,0.12886724990015974,1.7852439
0.10787964,0.011029941,0.011029939,0.08805626,0.047973633,-0.059906006,0,0.008805627,0.46130046,10.5270195,0.14507413138977635,1.6632265
0.10070801,0.01108895,0.011088948,0.08851405,0.048339844,-0.052368164,1,0.008851407,0.4692765,10.448599,0.09999313598242812,1.8431672
0.10803223,0.011108768,0.011108768,0.08754477,0.048309326,-0.0597229,0,0.008754479,0.4382618,10.368754,0.09541140425319489,1.8490055
0.10006714,0.01108671,0.011086709,0.08841931,0.050109863,-0.049957275,1,0.00884193,0.60956484,10.731133,0.14208984375,1.7410474
0.08602905,0.010280588,0.010280588,0.08218733,0.04171753,-0.044311523,1,0.008218737,0.48103875,10.470985,0.10161086012380191,1.7560155
0.114471436,0.0121487,0.012148699,0.0954182,0.060791016,-0.05368042,1,0.009541822,0.40197542,10.355196,0.09188579522763578,1.8735045
0.102752686,0.010249331,0.010249331,0.08183108,0.05340576,-0.049346924,1,0.0081831105,0.32510173,10.267486,0.07504867212460063,1.6873182
0.08944702,0.010233682,0.010233682,0.08163177,0.04699707,-0.04244995,0,0.008163177,0.6381509,10.730304,0.20351812100638977,1.5878803
